caption;link;year;km;color;price;price_unit;date;city;district;brand;model
361;ORJINAL 1.6 16 VALF FUL KILIMALI LPG LI ELENTRA HUNDAİ ARAYANLAR;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-orjinal-1.6-16-valf-ful-kilimali-lpg-li-elentra-hundai-arayanlar-874297504/detay;2004;167000;Bordo;77000;TL;2020-10-27;Nevşehir;Merkez;Hyundai;Elantra
362;Temiz hyundai elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-hyundai-elantra-874284338/detay;2000;288000;Gri;46000;TL;2020-10-27;Adıyaman;Merkez;Hyundai;Elantra
363;ARACIMIN MOTORUNA KEFİLİM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-aracimin-motoruna-kefilim-874158273/detay;2004;230000;Yeşil;76000;TL;2020-10-27;Ankara;Mamak;Hyundai;Elantra
364;Boyasız Kazasız Tramersiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-boyasiz-kazasiz-tramersiz-872074189/detay;2018;46600;Beyaz;195900;TL;2020-10-27;Edirne;Merkez;Hyundai;Elantra
365;Sahibinden temiz kullanılmış araç!;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-temiz-kullanilmis-arac-874239967/detay;2017;32000;Kırmızı;168000;TL;2020-10-27;İstanbul;Sancaktepe;Hyundai;Elantra
366;Hyundai araba;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-araba-873800551/detay;2006;206;Gümüş Gri;76000;TL;2020-10-25;Bursa;Yıldırım;Hyundai;Elantra
367;Değişensiz hatasız !Elantra!;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-hatasiz-elantra-873555012/detay;2012;192000;Beyaz;155000;TL;2020-10-25;Kırıkkale;Merkez;Hyundai;Elantra
368;Orjinal garantili;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-orjinal-garantili-874072110/detay;2017;86000;Beyaz;185000;TL;2020-10-27;Adana;Ceyhan;Hyundai;Elantra
369;Sahibinden Tertemiz Elentra Hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-tertemiz-elentra-hatasiz-873693061/detay;2012;155000;Kırmızı;139500;TL;2020-10-25;İstanbul;Küçükçekmece;Hyundai;Elantra
370;Hyundai Elantra Masrafsız;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elantra-masrafsiz-874030145/detay;2000;318000;Beyaz;46000;TL;2020-10-26;Konya;Selçuklu;Hyundai;Elantra
371;Beyaz Güvercin/Acil satılık;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-beyaz-guvercin-acil-satilik-873673827/detay;2012;220000;Beyaz;116500;TL;2020-10-24;Adana;Çukurova;Hyundai;Elantra
372;tramersiz, düşük km'li;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tramersiz-dusuk-km-li-873785171/detay;2015;86000;Beyaz;135000;TL;2020-10-24;Konya;Selçuklu;Hyundai;Elantra
373;Düşük Kilometre Temiz Aile Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-dusuk-kilometre-temiz-aile-araci-874176657/detay;2004;159500;Siyah;72000;TL;2020-10-26;İstanbul;Sultangazi;Hyundai;Elantra
374;HYUNDAİ ELENTRA 1.6 GLS OTOMATİK VİTES BAKIMLI MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elentra-1.6-gls-otomatik-vites-bakimli-masrafsiz-862214092/detay;2004;270000;Bordo;68500;TL;2020-10-24;Kocaeli;Gölcük;Hyundai;Elantra
375;2016 OTMTK DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2016-otmtk-degisensiz-873787390/detay;2016;95000;Lacivert;182000;TL;2020-10-24;Sakarya;Arifiye;Hyundai;Elantra
376;2012 HATASIZ OTOMATİK ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2012-hatasiz-otomatik-elentra-864889412/detay;2012;170000;Kırmızı;139750;TL;2020-10-24;Kayseri;Kocasinan;Hyundai;Elantra
377;doktordan tek elden kullanılmış;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-doktordan-tek-elden-kullanilmis-871304403/detay;2011;71000;Beyaz;140000;TL;2020-10-26;Sakarya;Adapazarı;Hyundai;Elantra
378;2019 Elantra 1.6 MPI Elite //Hatasız //5Bin Km //Sunroof;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2019-elantra-1.6-mpi-elite-hatasiz-5bin-km-sunroof-873769685/detay;2019;5300;Beyaz;242500;TL;2020-10-24;İstanbul;Üsküdar;Hyundai;Elantra
379;(BOYASIZ DEĞİŞENSİZ)2016 ÇIKIŞLI ELANTRA 1.6 CRDİ STYLE OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-boyasiz-degisensiz-2016-cikisli-elantra-1.6-crdi-style-otomatik-874160009/detay;2016;130000;Beyaz;170750;TL;2020-10-26;Ankara;Sincan;Hyundai;Elantra
380;2016 MODEL 68 BİN KM DE 1.6 CRDİ OTOMATİK HYUNDAİ ELENTRA ELİTE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2016-model-68-bin-km-de-1.6-crdi-otomatik-hyundai-elentra-elite-873765304/detay;2016;68000;Mavi;204000;TL;2020-10-24;İstanbul;Ümraniye;Hyundai;Elantra
381;AKIN AUTO DAN 2017 MODEL HYUNDAİ ELANTRA BOYASIZ HATASIZ 63 KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-akin-auto-dan-2017-model-hyundai-elantra-boyasiz-hatasiz-63-km-873762586/detay;2017;630000;Beyaz;167750;TL;2020-10-24;İstanbul;Esenyurt;Hyundai;Elantra
382;HATASIZ & BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-873755300/detay;2019;24380;Beyaz;217000;TL;2020-10-24;Kırıkkale;Merkez;Hyundai;Elantra
383;2016 HYUNDAİ ELENTRA 1.6 CRDI OTOMATİK ELİTE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2016-hyundai-elentra-1.6-crdi-otomatik-elite-plus-873761769/detay;2016;210000;Beyaz;164900;TL;2020-10-24;İstanbul;Ataşehir;Hyundai;Elantra
384;KARACA AUTO'DAN 2020 MODEL HYUNDAİ ELANTRA HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-karaca-auto-dan-2020-model-hyundai-elantra-hatasiz-boyasiz-873749506/detay;2020;2800;Beyaz;195000;TL;2020-10-24;Samsun;Çarşamba;Hyundai;Elantra
385;İlk Sahibinden 5 yıl garantisi var Full servis bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ilk-sahibinden-5-yil-garantisi-var-full-servis-bakimli-873974889/detay;2017;30000;Beyaz;175000;TL;2020-10-26;Kocaeli;İzmit;Hyundai;Elantra
386;2019 MODEL HYUNDAI ELANTRA 1.6MPI ELITE 32BIN KM HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2019-model-hyundai-elantra-1.6mpi-elite-32bin-km-hatasiz-boyasiz-874132068/detay;2019;32000;Beyaz;240750;TL;2020-10-26;Bartın;Merkez;Hyundai;Elantra
387;2020 Model 1.000;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2020-model-1.000-864838009/detay;2020;1000;Beyaz;185000;TL;2020-10-24;İstanbul;Esenyurt;Hyundai;Elantra
388;2019 HYUNDAI ELANTRA 1.6 ELITE PLUS OTM - YÜKSELİŞ HYUNDAI PLAZA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2019-hyundai-elantra-1.6-elite-plus-otm-yukselis-hyundai-plaza-864806992/detay;2019;4684;Beyaz;279900;TL;2020-10-24;İzmir;Bayraklı;Hyundai;Elantra
389;NOKTA HATASİZ BOYASİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-nokta-hatasiz-boyasiz-873731933/detay;2017;19000;Beyaz;194750;TL;2020-10-24;İstanbul;Bağcılar;Hyundai;Elantra
390;HAMİT OTOMOTİVDEN HATASIZ FULL PAKET ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hamit-otomotivden-hatasiz-full-paket-elantra-874116353/detay;2013;180000;Siyah;134000;TL;2020-10-26;Diyarbakır;Kayapınar;Hyundai;Elantra
391;ağır hasarlı ama boya bile yok arka tekerlekde kazası;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-agir-hasarli-ama-boya-bile-yok-arka-tekerlekde-kazasi-873729488/detay;2005;120000;Gümüş Gri;74000;TL;2020-10-24;İstanbul;Sancaktepe;Hyundai;Elantra
392;Sahibinden ****SIFIR**** Extralı Fırsat Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-sifir-extrali-firsat-araci-864618880/detay;2020;15;Beyaz;191000;TL;2020-10-24;İstanbul;Bağcılar;Hyundai;Elantra
393;Servis bakımlı, garanti kapsamında 70.000 km.;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-servis-bakimli-garanti-kapsaminda-70.000-km-874082752/detay;2017;70000;Mavi;195700;TL;2020-10-26;Ankara;Yenimahalle;Hyundai;Elantra
394;SADECE LOKAL BOYA .ORJINAL 85 BIN KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sadece-lokal-boya-orjinal-85-bin-km-873709903/detay;2016;84000;Beyaz;167000;TL;2020-10-24;Mersin;Mezitli;Hyundai;Elantra
395;Otokoç 2. El Sancaktepe'den 2016 Elantra 75.000 TL 12 Ay 0,79;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otokoc-2-el-sancaktepe-den-2016-elantra-75.000-tl-12-ay-0%2C79-873713101/detay;2016;70087;Beyaz;191000;TL;2020-10-24;İstanbul;Sancaktepe;Hyundai;Elantra
396;İLK ve TEK SAHİBİNDEN-HASAR KAYDI YOK-DÜŞÜK KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ilk-ve-tek-sahibinden-hasar-kaydi-yok-dusuk-km-874056222/detay;2006;131800;Lacivert;77500;TL;2020-10-26;Antalya;Muratpaşa;Hyundai;Elantra
397;2019 MODEL HYUNDAİ ELENTRA 1.6 16 V MPİ EKSTRALİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2019-model-hyundai-elentra-1.6-16-v-mpi-ekstrali-873705635/detay;2019;9500;Kırmızı;186750;TL;2020-10-24;Bursa;Osmangazi;Hyundai;Elantra
398;ULUSOY DAN 2017 HYUNDAİ ELENTRA STYLE PLUS DİZEL OTOMOTİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ulusoy-dan-2017-hyundai-elentra-style-plus-dizel-otomotik-874070962/detay;2017;110000;Beyaz;183000;TL;2020-10-26;İstanbul;Pendik;Hyundai;Elantra
399;HYUNDAI UÇARDAN 2017 ELANTRA DİZEL OTM. STYLE PLUS 44660 KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-ucardan-2017-elantra-dizel-otm-style-plus-44660-km-863658537/detay;2017;44660;Beyaz;2e+05;TL;2020-10-25;İstanbul;Üsküdar;Hyundai;Elantra
400;Sunruflu full 2014 Dizel Otomatik Hasarsiz Masrafsiz Orj Düşk KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sunruflu-full-2014-dizel-otomatik-hasarsiz-masrafsiz-orj-dusk-km-873688168/detay;2014;98000;Siyah;174000;TL;2020-10-24;İstanbul;Başakşehir;Hyundai;Elantra
401;TEMİZ BİNİCİSİNE ELİT PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-binicisine-elit-paket-874046737/detay;2016;182000;Beyaz;185000;TL;2020-10-26;Kahramanmaraş;Onikişubat;Hyundai;Elantra
402;2013 HYUNDAI ELENTRA TUNE PAKET 64.000 KMDE HATASIZ SANRUFLU;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2013-hyundai-elentra-tune-paket-64.000-kmde-hatasiz-sanruflu-873678955/detay;2013;64000;Beyaz;148500;TL;2020-10-24;Ankara;Akyurt;Hyundai;Elantra
403;HYUNDAI BAYİSİ HUNKO İZMİR DEN 2006 HYUNDAI ELANTRA MT 1.6 GLS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-bayisi-hunko-izmir-den-2006-hyundai-elantra-mt-1.6-gls-864767913/detay;2006;142000;Gri;80900;TL;2020-10-24;İzmir;Gaziemir;Hyundai;Elantra
404;Gaziantep şahinbey;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-gaziantep-sahinbey-873572521/detay;2015;188000;Gümüş Gri;170000;TL;2020-10-24;Gaziantep;Şahinbey;Hyundai;Elantra
405;TERTEMİZ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-elentra-834182456/detay;2005;205000;Gümüş Gri;75000;TL;2020-10-24;Kahramanmaraş;Onikişubat;Hyundai;Elantra
406;MİRDEN TRNİN EN UYGUNU ÇOK TEMİZ HASAR KAYITSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-mirden-trnin-en-uygunu-cok-temiz-hasar-kayitsiz-873675232/detay;2011;180000;Gümüş Gri;99500;TL;2020-10-24;Diyarbakır;Sur;Hyundai;Elantra
407;Değisensiz orjinal km brc tüplü otomatikaile arabam acil satılık;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-orjinal-km-brc-tuplu-otomatikaile-arabam-acil-satilik-873584889/detay;2012;196000;Beyaz;116000;TL;2020-10-24;Mersin;Tarsus;Hyundai;Elantra
408;DİZEL OTOMATİK...;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-dizel-otomatik-874035714/detay;2016;144000;Beyaz;183000;TL;2020-10-26;Antalya;Manavgat;Hyundai;Elantra
409;2005 HYUNDAİ ELANTRA 1.6İ GLS OTOMATİK VİTES DOLU PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2005-hyundai-elantra-1.6i-gls-otomatik-vites-dolu-paket-870867249/detay;2005;328000;Gümüş Gri;68000;TL;2020-10-26;Kayseri;Melikgazi;Hyundai;Elantra
410;ihtiyaçtan satılık;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ihtiyactan-satilik-873991828/detay;1996;265000;Yeşil;30000;TL;2020-10-26;Aydın;Didim;Hyundai;Elantra
411;Hyundai Elentra 99 model 1.6 GLS KLİMALI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elentra-99-model-1.6-gls-klimali-873989726/detay;1999;312000;Gümüş Gri;41500;TL;2020-10-26;Çorum;Alaca;Hyundai;Elantra
412;Sıfır Ayarında 2020 Mart trafik çıkışlı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sifir-ayarinda-2020-mart-trafik-cikisli-873539908/detay;2019;9500;Kırmızı;212000;TL;2020-10-24;Rize;Merkez;Hyundai;Elantra
413;506 km de Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-506-km-de-elantra-873606716/detay;2020;506;Beyaz;269000;TL;2020-10-24;Ankara;Yenimahalle;Hyundai;Elantra
414;2017 Çıkışlı hatasız 79bin km. otomatik hyundai elantra elit;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2017-cikisli-hatasiz-79bin-km-otomatik-hyundai-elantra-elit-873887911/detay;2016;79150;Lacivert;229000;TL;2020-10-26;İzmir;Urla;Hyundai;Elantra
415;Çok temiz ayile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cok-temiz-ayile-araci-874002328/detay;2015;174000;Kırmızı;168000;TL;2020-10-26;Bursa;Osmangazi;Hyundai;Elantra
416;KAZASIZ,BOYASIZ,TRA­MERSİZ,GARANTİLİ... 42.000 KM DİZEL OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-kazasiz%2Cboyasiz%2Ctramersiz%2Cgarantili-42.000-km-dizel-otomatik-873929619/detay;2016;42000;Gri;216750;TL;2020-10-26;İstanbul;Maltepe;Hyundai;Elantra
417;TEMİZ OTMATİK VİTES 1999 ELANTRA TAKAS VAR ACIKLAMA OKUYUN;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-otmatik-vites-1999-elantra-takas-var-aciklama-okuyun-873594074/detay;1999;289000;Kahverengi;52000;TL;2020-10-23;Ankara;Pursaklar;Hyundai;Elantra
418;Satılık 2001 Model Hyundai Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-satilik-2001-model-hyundai-elantra-873975121/detay;2001;302000;Füme;45000;TL;2020-10-25;Ankara;Altındağ;Hyundai;Elantra
419;SAHİBİNDEN+HATAS­IZ+BOYASIZ+2018 CIKISLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-plushatasiz-plusboyasiz-plus2018-cikisli-864919774/detay;2017;45000;Beyaz;166750;TL;2020-10-25;Ankara;Etimesgut;Hyundai;Elantra
420;2020 FULL EKSTRALI HATASIZ BOYASIZ DEĞİŞENSİZ...;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2020-full-ekstrali-hatasiz-boyasiz-degisensiz-873964144/detay;2020;4500;Gümüş Gri;272750;TL;2020-10-25;İstanbul;Bağcılar;Hyundai;Elantra
421;SYF PLAZA'DAN 2006 HYUNDAİ ELANTRA HATASIZ BOYASIZ DÜŞÜK KM;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-syf-plaza-dan-2006-hyundai-elantra-hatasiz-boyasiz-dusuk-km-864535626/detay;2006;133500;Gümüş Gri;91000;TL;2020-10-23;Kahramanmaraş;Dulkadiroğlu;Hyundai;Elantra
422;SAHİBİNDEN HATASIZ-HASAR KAYITSIZ ELENTRA ELİTE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hatasiz-hasar-kayitsiz-elentra-elite-plus-873951905/detay;2017;52300;Beyaz;255000;TL;2020-10-25;Zonguldak;Çaycuma;Hyundai;Elantra
423;TERTEMIZ AILE ARACI KAZASIZ SERVIS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-aile-araci-kazasiz-servis-bakimli-873950464/detay;2015;72000;Beyaz;167500;TL;2020-10-25;İstanbul;Çekmeköy;Hyundai;Elantra
424;CANGARLARDAN 2014 MODEL ELENTRA 1,6DİZEL MANUEL 175,000 km;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cangarlardan-2014-model-elentra-1%2C6dizel-manuel-175%2C000-km-698190050/detay;2014;175000;Beyaz;132500;TL;2020-10-23;Antalya;Kepez;Hyundai;Elantra
425;3 AY ERTELEME / KREDİLİ VEYA SENETLİ SATIŞ İMKANI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-3-ay-erteleme-kredili-veya-senetli-satis-imkani-874360047/detay;2016;28700;Beyaz;164999;TL;2020-10-27;Kocaeli;İzmit;Hyundai;Elantra
426;ELENTRA MÜKEMMEL ARABA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-elentra-mukemmel-araba-873942347/detay;2017;142000;Beyaz;168000;TL;2020-10-25;Kocaeli;Başiskele;Hyundai;Elantra
427;SAHİBİNDEN HASAR KAYITSIZ TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hasar-kayitsiz-temiz-873550768/detay;2011;205000;Beyaz;113000;TL;2020-10-23;Erzincan;Merkez;Hyundai;Elantra
428;Hatasız Boyasız. Aracım 31 ekim 15 kasım arasında Niğdede olacak;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-aracim-31-ekim-15-kasim-arasinda-nigdede-olacak-873934376/detay;2016;61000;Beyaz;159000;TL;2020-10-25;Ankara;Etimesgut;Hyundai;Elantra
429;Hyundai Elentra 1997 Gls Takas Yapılır;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elentra-1997-gls-takas-yapilir-873919704/detay;1997;231000;Yeşil;23000;TL;2020-10-25;Kayseri;Talas;Hyundai;Elantra
430;Full+full kazasız masrafsız biniciye satılık galericiler araması;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-full-plusfull-kazasiz-masrafsiz-biniciye-satilik-galericiler-aramasi-843409257/detay;2014;114000;Füme;179999;TL;2020-10-23;Kocaeli;Gebze;Hyundai;Elantra
431;Elantra 2015 1.6 Benzin Aile Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-elantra-2015-1.6-benzin-aile-araci-851288385/detay;2015;179500;Beyaz;139750;TL;2020-10-23;Kocaeli;İzmit;Hyundai;Elantra
432;SATILIK 2017 HYUNDAİ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-satilik-2017-hyundai-elantra-869698219/detay;2017;139053;Beyaz;185000;TL;2020-10-23;İzmir;Karşıyaka;Hyundai;Elantra
433;2017 - Sahibinden ELANTRA 1.6 Yarı Otomatik Dizel;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2017-sahibinden-elantra-1.6-yari-otomatik-dizel-870240921/detay;2017;68000;Beyaz;199000;TL;2020-10-25;Kocaeli;Derince;Hyundai;Elantra
434;sahibinden degisensiz hasar kayitsiz.;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-degisensiz-hasar-kayitsiz-869718264/detay;2013;99250;Beyaz;136850;TL;2020-10-23;Ankara;Altındağ;Hyundai;Elantra
435;Kazasiz , Hasar Kayıtsız Orjinal Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-kazasiz-hasar-kayitsiz-orjinal-elantra-873918028/detay;2012;82000;Gümüş Gri;142000;TL;2020-10-25;Adana;Seyhan;Hyundai;Elantra
436;memurdan temiz elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-memurdan-temiz-elentra-873911813/detay;2015;64000;Beyaz;183500;TL;2020-10-25;Ankara;Keçiören;Hyundai;Elantra
437;ÖĞRETMENDEN BOYASIZ DEĞİŞENSİZ 72.000 KM OTOMATİK ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ogretmenden-boyasiz-degisensiz-72.000-km-elantra-873511857/detay;2013;72000;Beyaz;163500;TL;2020-10-23;Giresun;Merkez;Hyundai;Elantra
438;temiz aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-aile-arabasi-873508030/detay;2001;224000;Mavi;42000;TL;2020-10-23;Afyonkarahisar;Merkez;Hyundai;Elantra
439;OTOMATİK KONFOR ARAYANLARA 1993 MODEL HYNDAİ 1.6 16V ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-konfor-arayanlara-1993-model-hyndai-1.6-16v-elantra-864404853/detay;1993;238000;Mavi;35000;TL;2020-10-23;Kayseri;Kocasinan;Hyundai;Elantra
440;Otomatik sıfır ayarında Elentra style plus;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-sifir-ayarinda-elentra-style-plus-873884890/detay;2019;11500;Gri;217000;TL;2020-10-25;Ankara;Etimesgut;Hyundai;Elantra
441;OTOMATİK MASRAFSIZ DEĞİŞENSİZ ELANTRA 1.6;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-masrafsiz-degisensiz-elantra-1.6-873497046/detay;2005;230000;Gümüş Gri;73500;TL;2020-10-23;Afyonkarahisar;Merkez;Hyundai;Elantra
442;2020 hyduai elentra 1.6 MPI 6 ileri düz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2020-hyduai-elentra-1.6-mpi-6-ileri-duz-873494328/detay;2020;2500;Beyaz;195000;TL;2020-10-23;İstanbul;Pendik;Hyundai;Elantra
443;HYUNDAİ ELENTRA 1.6 CRDİ OTOMATİK STYLE PLUS.....;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elentra-1.6-crdi-otomatik-style-plus-864218216/detay;2017;80000;Beyaz;180000;TL;2020-10-23;Elazığ;Merkez;Hyundai;Elantra
444;Temiz sorunsuz elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-sorunsuz-elantra-873889278/detay;2005;193000;Mavi;71000;TL;2020-10-25;Ankara;Altındağ;Hyundai;Elantra
445;DEGİŞENSİZ OTOMATİK 2011 MODEL ELENTRA 1.6 MODE PLUS LPGLİ.;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-otomatik-2011-model-elentra-1.6-mode-plus-lpgli-864413868/detay;2011;213000;Gümüş Gri;129750;TL;2020-10-23;Ankara;Akyurt;Hyundai;Elantra
446;Sahibinden satılık HYUNDAİ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-satilik-hyundai-elentra-873467865/detay;2020;6000;Beyaz;184500;TL;2020-10-23;Aydın;Efeler;Hyundai;Elantra
447;****TUTKUN**** 2018 HYUNDAİ ELANTRA 1.6 D-CVVT STYLE OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tutkun-2018-hyundai-elantra-1.6-d-cvvt-style-otomatik-873477322/detay;2018;64000;Beyaz;192000;TL;2020-10-23;Karabük;Merkez;Hyundai;Elantra
448;2017 HYUNDAİ ELANTRA 1.6 DCVVT OV;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2017-hyundai-elantra-1.6-dcvvt-ov-873472478/detay;2017;80000;Beyaz;186500;TL;2020-10-23;Antalya;Manavgat;Hyundai;Elantra
449;SARAY OTOMOTİV den Elantra 1.6 MPI Elite 14 000km Otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-saray-otomotiv-den-elantra-1.6-mpi-elite-14-000km-otomatik-873471666/detay;2019;14000;Beyaz;235000;TL;2020-10-23;Tokat;Turhal;Hyundai;Elantra
450;55.000 Kmde...DİZEL...­OTOMATİK...2017 MoDeL HYUNDAİ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-55.000-kmde...dizel...otomatik...2017-model-hyundai-elantra-873463493/detay;2017;55000;Beyaz;204950;TL;2020-10-23;Kocaeli;İzmit;Hyundai;Elantra
451;ilk sahibi öğretmenden orjinal;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ilk-sahibi-ogretmenden-orjinal-756167139/detay;2013;134000;Beyaz;165000;TL;2020-10-23;Samsun;Atakum;Hyundai;Elantra
452;25.10.2020;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-25.10.2020-873805136/detay;2016;27300;Beyaz;249000;TL;2020-10-25;Mersin;Mezitli;Hyundai;Elantra
453;düşük km tertemiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-dusuk-km-tertemiz-873384044/detay;2012;40000;Kırmızı;168000;TL;2020-10-23;İstanbul;Başakşehir;Hyundai;Elantra
454;Sahibinden hyundai otomatik elantra 1.6 Gls;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hyundai-otomatik-elantra-1.6-gls-873736225/detay;2000;296000;Gri;47000;TL;2020-10-25;Ankara;Pursaklar;Hyundai;Elantra
455;temiz elantra 2017;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-elantra-2017-873310349/detay;2017;31000;Beyaz;175000;TL;2020-10-23;Ankara;Sincan;Hyundai;Elantra
